State,Division,Candidate,Party,Votes,Percent
NSW,Banks,"O'LEARY, Ken",IND,2522,3.4
NSW,Banks,"WILCOX, David",GRN,2066,2.8
NSW,Banks,"ABRAHAMS, Lynn",ON,4649,6.3
NSW,Banks,"HANNOUN, Nazim",IND,418,0.6
NSW,Banks,"WATZLAFF, Marcus",LP,26358,35.8
NSW,Banks,"MURPHY, Lynne",IND,731,1.0
NSW,Banks,"COLE, Stephen",AD,2350,3.2
NSW,Banks,"MELHAM, Daryl",ALP,32592,44.2
NSW,Banks,"BAISSARI, Sam",CTA,1968,2.7
NSW,Barton,"BRENNAN, Janette",LP,28198,37.7
NSW,Barton,"LAU, John",IND,1375,1.8
NSW,Barton,"RYSTRAND, David",ON,2725,3.6
NSW,Barton,"HARRIS, Chris",GRN,2168,2.9
NSW,Barton,"BARKER, David",CTA,1081,1.4
NSW,Barton,"MCCLELLAND, Robert",ALP,35871,48.0
NSW,Barton,"ADAIR, Michelle",AD,3328,4.4
NSW,Bennelong,"WEBECK, Robert",ON,2126,2.7
NSW,Bennelong,"CAMPBELL, Nicole",ALP,24053,30.9
NSW,Bennelong,"HARKNESS, Bruce",IND,535,0.7
NSW,Bennelong,"PLUMB, Noel",IND,205,0.3
NSW,Bennelong,"DAWSON, John",IND,458,0.6
NSW,Bennelong,"SHAW, Jimmy",GRN,3133,4.0
NSW,Bennelong,"GOLDFINCH, Peter",AD,4415,5.7
NSW,Bennelong,"MARSH, Peter",IND,84,0.1
NSW,Bennelong,"LAW, May",IND,1474,1.9
NSW,Bennelong,"HOWARD, Hon John",LP,41255,53.1
NSW,Berowra,"SPARKS, Philip",AD,5047,6.5
NSW,Berowra,"BALL, Harry",ON,1537,2.0
NSW,Berowra,"CHOI, Daniel",IND,1124,1.4
NSW,Berowra,"SLATER, Richard",ALP,17748,22.8
NSW,Berowra,"RUDDOCK, Hon Philip",LP,45575,58.6
NSW,Berowra,"GALE, Maureen",GRN,4029,5.2
NSW,Berowra,"NANNELLI, Owen",CTA,1632,2.1
NSW,Berowra,"GALLAGHER, P J",IND,1117,1.4
NSW,Blaxland,"MCDERMOTT, Colin",AD,3461,4.9
NSW,Blaxland,"VINNICOMBE, Bob",ON,4248,6.1
NSW,Blaxland,"MUNTHER, Anny",IND,443,0.6
NSW,Blaxland,"HATTON, Michael",ALP,37956,54.1
NSW,Blaxland,"SAYEGH, Peter",IND,975,1.4
NSW,Blaxland,"PETERSON, Janne",CTA,1535,2.2
NSW,Blaxland,"HAWAT, Dario",IND,1493,2.1
NSW,Blaxland,"MCKAY, Sonya",GRN,1839,2.6
NSW,Blaxland,"OSMOND, Les",LP,18170,25.9
NSW,Bradfield,"BELL, Dave",GRN,5451,6.7
NSW,Bradfield,"BLUNT, Kathy",ALP,15489,19.0
NSW,Bradfield,"WEBECK, John",ON,1247,1.5
NSW,Bradfield,"NELSON, Hon Dr Brendan",LP,52628,64.6
NSW,Bradfield,"WISZNIEWSKI, Witold",CTA,1204,1.5
NSW,Bradfield,"BYRNE, Peter",AD,5443,6.7
NSW,Calare,"MARSHALL, Don",AD,1191,1.5
NSW,Calare,"WATTS, Ian",GRN,1217,1.5
NSW,Calare,"ANDREN, Peter",IND,40786,51.4
NSW,Calare,"SIMPSON, David",IND,311,0.4
NSW,Calare,"SHEARING, David",NPA,16289,20.5
NSW,Calare,"NIXON, Terry",ON,3249,4.1
NSW,Calare,"KNOWLES, Kathryn",ALP,16314,20.6
NSW,Charlton,"HOARE, Kelly",ALP,35079,46.1
NSW,Charlton,"BLYTH, David",GRN,3765,4.9
NSW,Charlton,"KENDALL, Jim",CTA,1859,2.4
NSW,Charlton,"PATERSON, Lindsay",LP,25371,33.3
NSW,Charlton,"BELL, Joshua",AD,3865,5.1
NSW,Charlton,"JOHNSON, Bob",ON,5884,7.7
NSW,Charlton,"THORPE, John",IND,339,0.4
NSW,Chifley,"ASARLOGLOU, Costa",LP,18225,25.5
NSW,Chifley,"BUTLER, Lindsey",IND,1262,1.8
NSW,Chifley,"HYLAND, Wayne",IND,565,0.8
NSW,Chifley,"DAMJANOVIC, Joe",ON,4442,6.2
NSW,Chifley,"BATES, Barbie",IND,2347,3.3
NSW,Chifley,"CLACK, Steven",AD,1365,1.9
NSW,Chifley,"CUNNINGHAM, David",GRN,1220,1.7
NSW,Chifley,"PRICE, Hon Roger",ALP,40203,56.3
NSW,Chifley,"WYNESS, Joseph",CTA,1784,2.5
NSW,Cook,"FREW, Andy",ON,4453,6.0
NSW,Cook,"POULOS, Patricia",IND,453,0.6
NSW,Cook,"STRANG, Graeme",IND,423,0.6
NSW,Cook,"PETERS-POWER, Cathy",GRN,2655,3.6
NSW,Cook,"BAIRD, Hon Bruce",LP,41959,56.2
NSW,Cook,"BAILEY, Alison",AD,2815,3.8
NSW,Cook,"YOUNG, Peri",ALP,19768,26.5
NSW,Cook,"SMITH, Malcolm",CTA,1256,1.7
NSW,Cook,"JAMES, Peter",IND,852,1.1
NSW,Cowper,"MAGUIRE, John",IND,1904,2.6
NSW,Cowper,"BONFIELD, Jenny",ALP,23615,32.3
NSW,Cowper,"WILLEY, John",IND,973,1.3
NSW,Cowper,"NEUSS, Phillip",LP,11663,15.9
NSW,Cowper,"HARTSUYKER, Luke",NPA,21846,29.9
NSW,Cowper,"BLADEL, Paul Van",IND,452,0.6
NSW,Cowper,"CRANNY, Jillian",GRN,4033,5.5
NSW,Cowper,"FENTON, Michael",AD,1978,2.7
NSW,Cowper,"KORN, Bruce",CTA,1472,2.0
NSW,Cowper,"STOKES, Allan",ON,5164,7.1
NSW,Cunningham,"CURTIS, John",ON,3425,4.6
NSW,Cunningham,"PINK, Edwin",IND,840,1.1
NSW,Cunningham,"FIELDS, Jeremy",LP,20760,28.0
NSW,Cunningham,"BERRY, Carol",GRN,4914,6.6
